Longitude,Latitude
153.03294,-27.49952
153.03294,-27.49952
150.66701,-23.267
150.66701,-23.267
150.66701,-23.267
150.66701,-23.267
150.66701,-23.267
150.66701,-23.267
150.66701,-23.267
150.66701,-23.267
150.66701,-23.267
89.933,23.367
153.03334,-26.38333
153.03334,-26.38333
89.83333,23.6
153.01666,-28.1
153.01666,-28.1
153.01666,-28.1
153.01666,-28.1
153.01666,-28.1
153.01666,-28.1
153.01666,-28.1
153.01666,-28.1
153.01666,-28.1
153.01666,-28.1
153.13333,-27.95
153.5,-28.55
153.5,-28.55
153.5,-28.55
153.5,-28.55
152.58333,-28.06667
152.58333,-28.06667
152.58333,-28.06667
152.58333,-28.06667
152.58333,-28.06667
152.58333,-28.06667
152.58333,-28.06667
152.58333,-28.06667
152.58333,-28.06667
152.58333,-28.06667
152.58333,-28.06667
152.98334,-27.98333
152.98334,-27.98333
152.98334,-27.98333
152.98334,-27.98333
152.98334,-27.98333
150.63333,-26.75
150.63333,-26.75
150.63333,-26.75
153.06091,-27.35317
153.06091,-27.35317
153.06091,-27.35317
153.06091,-27.35317
153.03333,-27.71667
153.03333,-27.71667
153.03333,-27.71667
153.03333,-27.71667
153.03333,-27.71667
153.39999,-28.81667
153.39999,-28.81667
153.39999,-28.81667
153.39999,-28.81667
153.39999,-28.81667
153.39999,-28.81667
153.39999,-28.81667
153.39999,-28.81667
145.56279,-16.91082
152.89999,-30.71667
152.89999,-30.71667
152.89999,-30.71667
152.89999,-30.71667
152.89999,-30.71667
152.89999,-30.71667
152.89999,-30.71667
152.89999,-30.71667
152.89999,-30.71667
153.05,-27.13333
153.05,-27.13333
153.05,-27.13333
145.483,-17.267
145.483,-17.267
89.37603,23.30223
152.57625,-27.46555
152.57625,-27.46555
152.55,-27.48333
152.18333,-24.93333
152.18333,-24.93333
153.39339,-28.32732
153.39339,-28.32732
153.39339,-28.32732
153.39339,-28.32732
153.2029,-27.71137
151.20033,-24.00705
36.06667,-0.28333
24.80677,-18.51407
24.80677,-18.51407
24.80677,-18.51407
24.80677,-18.51407
24.80677,-18.51407
37.15,-0.71667
43.36848,-11.74309
43.36848,-11.74309
43.36848,-11.74309
43.36848,-11.74309
-97.1471,49.8843
45.13833,-12.84306
45.13833,-12.84306
-17.44406,14.6937
36.81667,-1.28333
36.81667,-1.28333
36.81667,-1.28333
37.58333,0.35
37.983,2.333
26.2,-29.13333
44.18417,17.50556
44.18417,17.50556
42.55111,16.88917
42.55111,16.88917
42.55111,16.88917
41.63544,20.30245
51.53333,25.28667
39.65833,-0.45694
39.65833,-0.45694
39.65833,-0.45694
25.91194,-24.64639
25.91194,-24.64639
16.217,-17.717
16.217,-17.717
25.75,-25
25.90874,-24.65411
40.06889,1.74722
47,-19.5
47.08333,-21.43333
46.717,-22.033
46.717,-22.033
46.93333,-21.83333
31.11,-25.308
26.61667,-30.05
25.8,-31.63333
36.78333,-1.85
36.78333,-1.85
21,-33.75
21,-33.75
25.817,-24.867
31.55193,-18.18527
-13.04986,20.51686
-13.04986,20.51686
-13.04986,20.51686
-13.04986,20.51686
-13.04986,20.51686
-13.05944,19.96222
-13.05944,19.96222
-13.05944,19.96222
-13.05944,19.96222
-13.05944,19.96222
-13.05944,19.96222
-13.05944,19.96222
-13.05944,19.96222
-14.41639,19.69694
-14.41639,19.69694
-14.41639,19.69694
-14.41639,19.69694
-14.41639,19.69694
24.54208,-32.26125
22.13333,-34.18333
22.13333,-34.18333
22.13333,-34.18333
22.13333,-34.18333
22.13333,-34.18333
22.13333,-34.18333
22.13333,-34.18333
-11.438,16.9406
-11.438,16.9406
-11.438,16.9406
-11.438,16.9406
-11.438,16.9406
-16.48962,16.01793
-16.48962,16.01793
-16.48962,16.01793
-16.48962,16.01793
-16.48962,16.01793
-16.48962,16.01793
-15.50348,16.51056
-14.47233,16.22113
-12.724,20.634
-12.724,20.634
-12.724,20.634
-13.33028,15.6175
-13.33028,15.6175
-16.25221,16.72972
-14.11667,13.15
-15.80727,16.52004
-15.80727,16.52004
37.13333,-0.8
36.72778,-1.25891
-9.5451,16.69122
-9.5451,16.69122
-7.09288,18.6737
-88.2,30.78352
-88.2,30.78352
-88.2,30.78352
-88.2,30.78352
-88.2,30.78352
-88.2,30.78352
-88.2,30.78352
-80.58312,27.68781
-82.41648,28.29195
-82.41648,28.29195
-82.41648,28.29195
-80.74922,28.29195
-85.62437,30.20853
-81.88314,26.56702
-81.88314,26.56702
-81.20812,29.0836
-81.20812,29.0836
-81.20812,29.0836
-81.20812,29.0836
-81.20812,29.0836
-81.20812,29.0836
-81.20812,29.0836
-81.48314,26.1337
-82.70815,27.89613
-82.70815,27.89613
-82.34981,27.91697
-80.41644,27.08366
-80.1937,25.7742
-80.1937,25.7742
-80.1937,25.7742
-80.1937,25.7742
-90.07507,29.95465
-90.07507,29.95465
-82.45843,27.94752
-81.46051,29.86577
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
-75.4981,38.9935
1,52.16667
0.66667,51.16667
-97.14866,43.31087
-102.43378,46.43611
-90.56788,34.21789
-97.4337,47.94165
-97.4337,47.94165
-97.4337,47.94165
-97.4337,47.94165
-97.4337,47.94165
-97.4337,47.94165
-97.4337,47.94165
-98.07158,46.93611
35.2825,32.2871
-0.1167,51.5
-0.1167,51.5
-0.1167,51.5
-0.1167,51.5
-0.1167,51.5
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-74.004,40.7139
-84.38798,33.749
-84.38798,33.749
-84.38798,33.749
-84.38798,33.749
-84.38798,33.749
-84.38798,33.749
-81.65565,30.33218
-81.65565,30.33218
-81.65565,30.33218
-81.65565,30.33218
-96.63888,32.91262
-96.63888,32.91262
-96.63888,32.91262
9,40
28.71431,45.06249
28.71431,45.06249
22.42028,39.63722
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-87.6501,41.85
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-122.4184,37.775
-3.70256,40.4165
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
-77.0367,38.895
34.91667,32.08333
34.91667,32.08333
35,32.58333
35,32.58333
-121.78458,48.91652
76.31932,9.48432
76.31932,9.48432
-123.1194,49.2496
-123.1194,49.2496
-113.46871,53.55014
28.65,44.18333
28.65,44.18333
28.65,44.18333
28.65,44.18333
28.65,44.18333
28.65,44.18333
28.65,44.18333
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-71.4991,41.7385
-73.73291,41.76676
-70.68283,43.46675
-70.68283,43.46675
-70.68283,43.46675
-74.21625,39.90012
-74.21625,39.90012
-74.21625,39.90012
-74.21625,39.90012
-74.21625,39.90012
-70.33283,43.85008
-70.33283,43.85008
-70.33283,43.85008
144.7366,13.4444
-73.06622,40.81676
-73.06622,40.81676
-73.06622,40.81676
-73.06622,40.81676
-73.06622,40.81676
-73.06622,40.81676
-70.03279,41.70011
-81.69541,41.4995
-81.69541,41.4995
-81.69541,41.4995
-70.61475,41.5515
-70.61475,41.5515
-73.62846,41.02649
-73.62846,41.02649
-73.62846,41.02649
-74.32432,41.40204
-74.32432,41.40204
-70.94949,42.46676
-70.94949,42.46676
-89.76679,44.89997
-89.76679,44.89997
-89.76679,44.89997
-88.47729,44.40448
-89.46681,46.06662
-89.46681,46.06662
-80.44978,26.65035
-80.44978,26.65035
-80.44978,26.65035
-80.44978,26.65035
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-117.76755,33.70002
-122.81791,46.91649
-73.79958,40.7001
-73.79958,40.7001
-73.79958,40.7001
-73.79958,40.7001
-73.79958,40.7001
-73.79958,40.7001
-73.79958,40.7001
-82.94993,42.70003
-82.94993,42.70003
-82.94993,42.70003
-82.94993,42.70003
-82.94993,42.70003
-82.94993,42.70003
-82.94993,42.70003
-121.81789,47.46649
-111.87633,40.6255
-111.87633,40.6255
-111.87633,40.6255
-106.20054,31.80011
-106.20054,31.80011
-106.20054,31.80011
-106.20054,31.80011
-106.20054,31.80011
-106.20054,31.80011
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-76.14965,43.45007
-75.89965,44.05006
-101.894,35.40127
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-118.2428,34.0522
-117.1583,32.7133
-117.1583,32.7133
-117.1583,32.7133
-117.1583,32.7133
-117.1583,32.7133
-117.1583,32.7133
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-79.4092,43.7075
-104.9847,39.73915
-112.38773,40.70328
-112.38773,40.70328
-75.7494,45.2668
-75.7494,45.2668
-75.7494,45.2668
-75.7494,45.2668
-75.7494,45.2668
-75.7494,45.2668
-75.7494,45.2668
-75.7494,45.2668
-75.7494,45.2668
-75.7494,45.2668
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-121.4934,38.5816
-75.97798,36.85292
-75.97798,36.85292
-75.97798,36.85292
-75.97798,36.85292
-75.97798,36.85292
-101.85516,33.57786
-101.85516,33.57786
-101.85516,33.57786
-101.85516,33.57786
-101.85516,33.57786
-101.85516,33.57786
-101.85516,33.57786
74.75,13.35
-119.8138,39.52963
-81.97484,33.47097
-73.32568,40.69566
-79.94964,43.23341
-79.94964,43.23341
-79.94964,43.23341
-79.94964,43.23341
-79.94964,43.23341
-79.94964,43.23341
-79.94964,43.23341
-79.94964,43.23341
-101.8313,35.222
-111.89104,40.76078
-97.1471,49.8843
-97.1471,49.8843
-97.1471,49.8843
-97.1471,49.8843
-82.99879,39.96118
-82.99879,39.96118
-82.99879,39.96118
-82.99879,39.96118
-82.99879,39.96118
-82.99879,39.96118
-82.99879,39.96118
-82.99879,39.96118
-82.99879,39.96118
-82.99879,39.96118
-82.99879,39.96118
-81.51901,41.08144
-81.51901,41.08144
-81.51901,41.08144
-79.76633,43.68341
-86.78445,36.16589
-86.78445,36.16589
-86.78445,36.16589
-86.78445,36.16589
-86.78445,36.16589
-86.78445,36.16589
-86.78445,36.16589
-86.78445,36.16589
-86.78445,36.16589
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-96.80666,32.78305
-117.99923,33.6603
-117.99923,33.6603
-71.18283,42.37093
-80.04398,44.49295
-79.24958,43.16681
-116.94321,43.78516
-116.94321,43.78516
-116.94321,43.78516
11.88181,45.41519
40.1824,44.7116
40.1824,44.7116
-108.30068,45.91662
-90.7507,41.20003
-95.2,31.85
44.58583,48.80472
44.58583,48.80472
44.58583,48.80472
24.40194,40.93972
24.40194,40.93972
24.40194,40.93972
24.40194,40.93972
24.40194,40.93972
24.40194,40.93972
-73.35555,42.11028
-73.35555,42.11028
-84.03331,43.33336
-84.03331,43.33336
-84.03331,43.33336
-84.03331,43.33336
-84.03331,43.33336
-84.03331,43.33336
-84.03331,43.33336
-91.35595,31.54794
-91.35595,31.54794
-91.35595,31.54794
-91.35595,31.54794
-91.35595,31.54794
-91.35595,31.54794
-91.35595,31.54794
-91.35595,31.54794
-91.35595,31.54794
-90.37842,32.82541
-90.37842,32.82541
-90.37842,32.82541
-90.37842,32.82541
-90.37842,32.82541
-90.37842,32.82541
-90.37842,32.82541
-92.48347,31.16685
-92.48347,31.16685
-92.48347,31.16685
-92.48347,31.16685
-82.24987,38.43342
-82.24987,38.43342
-91.00677,33.37067
-91.00677,33.37067
-81.56651,38.33343
-81.56651,38.33343
-81.53317,41.11672
-81.53317,41.11672
-81.53317,41.11672
-81.53317,41.11672
-81.53317,41.11672
-81.53317,41.11672
-89.67258,33.48929
-85.2519,39.072
-85.2519,39.072
-85.2519,39.072
-85.2519,39.072
-81.95348,39.94784
-96.16696,41.3
-96.16696,41.3
-96.16696,41.3
-96.16696,41.3
-96.16696,41.3
-96.16696,41.3
-96.16696,41.3
-88.07509,42.74946
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.0016,37.54993
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-121.30106,37.93326
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-76.16631,43.00062
-121.08436,36.61663
-73.79958,41.11676
-73.79958,41.11676
-73.79958,41.11676
-73.79958,41.11676
-73.79958,41.11676
-73.79958,41.11676
-73.79958,41.11676
-73.79958,41.11676
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-105.35055,40.08332
-112.00133,41.0005
-112.00133,41.0005
-76.46633,42.45007
-76.14742,43.04812
-76.14742,43.04812
-105.10193,40.16721
-105.10193,40.16721
-105.10193,40.16721
-105.10193,40.16721
-105.10193,40.16721
-105.10193,40.16721
-105.10193,40.16721
-87.1189,39.26421
-122.12514,48.19871
-77.6611,39.93759
-77.6611,39.93759
-77.6611,39.93759
-64.7754,17.7277
-61.5834,16.25
-61.5834,16.25
-97.60029,30.65019
-90.40012,38.63339
-90.40012,38.63339
-90.40012,38.63339
-90.40012,38.63339
-90.40012,38.63339
-90.40012,38.63339
-90.40012,38.63339
-90.40012,38.63339
-90.40012,38.63339
-82.33316,29.70858
-82.33316,29.70858
-82.33316,29.70858
-82.33316,29.70858
-82.33316,29.70858
-82.33316,29.70858
-82.33316,29.70858
-82.33316,29.70858
-82.33316,29.70858
-81.29146,28.45862
-81.29146,28.45862
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-95.40021,29.83356
-80.48311,26.15036
-80.48311,26.15036
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-95.46689,30.31688
-98.51696,29.45023
-98.51696,29.45023
-98.51696,29.45023
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-96.78361,32.7668
-97.80028,30.33354
-97.80028,30.33354
-97.80028,30.33354
-81.83315,29.99969
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-81.63148,30.35691
-80.53311,25.61705
-80.53311,25.61705
-121.8844,37.59993
-121.8844,37.59993
-121.8844,37.59993
-121.8844,37.59993
-121.8844,37.59993
-121.8844,37.59993
-121.8844,37.59993
-74.04958,40.93343
-96.56693,33.20011
-96.56693,33.20011
-96.56693,33.20011
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-97.13362,33.20012
-81.70814,27.95863
-81.70814,27.95863
-81.70814,27.95863
-90.76676,30.45019
-90.76676,30.45019
-90.76676,30.45019
-90.76676,30.45019
-90.76676,30.45019
-90.76676,30.45019
-90.76676,30.45019
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-71.0596,42.3585
-103.33334,20.66667
-103.33334,20.66667
-103.33334,20.66667
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-106.48693,31.75872
-98.28333,26.08333
-98.28333,26.08333
-98.28333,26.08333
-98.28333,26.08333
-42.80194,-5.08917
12.245,45.66667
12.245,45.66667
-89.62,20.97
-122.68455,46.19983
-122.68455,46.19983
-80.24967,43.5501
-80.24967,43.5501
-83.01654,42.30008
-83.01654,42.30008
-83.01654,42.30008
-83.01654,42.30008
-83.01654,42.30008
-83.01654,42.30008
-83.01654,42.30008
-83.01654,42.30008
-83.01654,42.30008
-83.01654,42.30008
-83.01654,42.30008
8.96903,33.70439
8.96903,33.70439
8.96903,33.70439
8.96903,33.70439
8.96903,33.70439
-99.51554,27.49346
-99.51554,27.49346
-99.51554,27.49346
-99.51554,27.49346
-6.29944,36.53361
-6.29944,36.53361
-97.85,22.21667
-97.91666,22.4
-97.91666,22.4
-97.91666,22.4
-98.16667,22.05
11.06222,35.50472
11.06222,35.50472
-79.24958,43.00012
-79.24958,43.00012
-79.24958,43.00012
-71.23283,42.28343
-71.23283,42.28343
-104.6178,50.45008
-104.6178,50.45008
-104.6178,50.45008
-79.83713,43.38621
-79.83713,43.38621
-79.83713,43.38621
-79.83713,43.38621
-82.38313,42.96678
-82.38313,42.96678
-82.38313,42.96678
-82.38313,42.96678
-82.38313,42.96678
-82.38313,42.96678
-78.73286,44.35012
-78.73286,44.35012
-78.73286,44.35012
-80.48299,43.4501
-80.48299,43.4501
-80.48299,43.4501
-71.10561,42.3751
-71.10561,42.3751
-71.10561,42.3751
-71.10561,42.3751
-79.6583,43.5789
-79.6583,43.5789
-79.6583,43.5789
-79.6583,43.5789
-79.6583,43.5789
-80.31269,43.3601
-80.31269,43.3601
-75.163,39.9518
-75.163,39.9518
-75.163,39.9518
-75.163,39.9518
-75.163,39.9518
-75.163,39.9518
-75.163,39.9518
-75.163,39.9518
-75.163,39.9518
-89.40123,43.07305
-95.36327,29.76328
-95.36327,29.76328
-95.36327,29.76328
-95.36327,29.76328
-95.36327,29.76328
-95.36327,29.76328
-95.36327,29.76328
-95.36327,29.76328
-95.36327,29.76328
-71.12116,42.33176
-71.12116,42.33176
-71.12116,42.33176
-71.12116,42.33176
-71.12116,42.33176
-71.12116,42.33176
-71.12116,42.33176
-71.12116,42.33176
-71.12116,42.33176
-71.12116,42.33176
-71.12116,42.33176
-118.78148,34.26945
-118.78148,34.26945
-118.78148,34.26945
-118.78148,34.26945
-118.78148,34.26945
-96.33829,30.6177
-89.09399,42.27113
-89.09399,42.27113
-122.03997,38.24936
22.25,40.5
22.25,40.5
48.04,46.34
48.04,46.34
29.06111,40.19167
29.06111,40.19167
29.06111,40.19167
29.06111,40.19167
29.06111,40.19167
20.92621,42.5814
20.92621,42.5814
20.92621,42.5814
20.92621,42.5814
20.92621,42.5814
20.92621,42.5814
-84.53328,39.18339
-84.53328,39.18339
-84.53328,39.18339
-84.53328,39.18339
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
